1414018827335, 10.02
1414018828874, 9.97
1414018830444, 10.05
1414018832009, 9.995000000000001
1414018833559, 9.98
1414018835104, 10.04
1414018836662, 9.93
1414018838225, 10.024999999999999
1414018839767, 10.05
1414018841317, 10
1414018842871, 10.094999999999999
1414018844429, 10.05
1414018845987, 10.045
